ownership_type,energy_footprint,core_reactor_size,harvesting_space,vertical_alignment,power_chambers,energy_flow_design,upper_collector_height,shared_conversion_units,isolated_conversion_units,internal_collectors,external_collectors,ambient_harvesters,shielded_harvesters,efficiency_grade,grid_connections,error
0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0.3795453015400885
0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0.3945271572105953
0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0.3663924135930148
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0.4235044139922245
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0.3760084136147926
0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0.4341300812996047
0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0.4019945003116759
0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0.494043700319473
0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.3780621666974074
0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.3654000515242994
0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0.3976691971745285
0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0.376450539972074
0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0.4537228364281997
0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0.400844362461292
0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0.3684698106635109
0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0.3766698244301362
0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0.440716466966874
0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0.393187576235192
0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0.4008301594700765
0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0.3754723046315427
0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0.4045316598041621
0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0.4374995861160898
0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0.3623277064747308
0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0.4171282766958591
0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0.3788540212355601
0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0.4092740429647122
0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0.3970495228017531
0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0.4129767752248594
0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0.4137942619459354
0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0.4049756055224284
0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0.408507920498539
0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0.4227565578354839
0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0.378514890661393
0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0.4429161209021993
0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0.365076389851625
0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0.4209492241601799
0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0.3761031005318242
0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0.3937675729660042
0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0.3662949602772447
0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0.4122922079600354
0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0.4130555695583336
0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0.4367501394201308
0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0.4033201590230917
0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0.4010689948054488
0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0.4957484889312779
0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0.4543301761476494
0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0.3995684128260368
0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0.4107066295817019
0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0.3770119986336626
0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0.3659249438498588
0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0.3986284425531385
0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0.4042648351857163
0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0.4137913410354432
0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0.4086250049166096
0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0.4283446041489848
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.4379438095163175
0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.4569467421633804
0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0.4565828003852299
0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0.5232035192173153
0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.5406025372555077
0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0.4897944720598393
0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0.4612786591117692
0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0.546294272827958
0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.4949241843006726
0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0.5072657417708258
0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0.364870202546818
0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0.4616601354491666
0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0.5189401375403483
0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0.5162109800612525
0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0.5252272956983632
0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0.5225876986780624
0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.4399343002839739
0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0.4614180005575753
0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0.3973552503852547
0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0.3933671927599416
0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0.4862880087125059
0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0.4768825377586346
0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0.428850793428595
0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0.4657168719013843
0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0.5068838553767806
0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0.4908547160127535
0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0.523901110920892
0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0.5680538743490773
0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0.5696512192316999
0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0.5412931462754483
0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0.421747698064031
0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0.5067692870671983
0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.4549850886736686
0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0.4297217080056298
0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0.4521276649646307
0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0.4272448690028
0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0.4404044123029251
0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0.5218859535081354
0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0.5760720527962736
0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0.5537975500181034
0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0.5435538899471928
0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0.4842145320674898
0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0.4492639435795202
0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0.4839457841231634
0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0.5032399892360895
0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0.489961963179226
0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0.4752890254900018
0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0.5444964883696437
0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.4576601120301063
0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0.4586204589284658
0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0.4865624144062866
0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0.4614908619147242
0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0.4910798676687573
0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0.4831427377353109
0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0.5606441740465844
0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0.4799760854973569
0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0.5764105100699449
0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0.6013827228049715
0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0.4610131609394484
0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0.5213731061332852
0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0.431717172564348
0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0.4868256770949663
0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0.4779366880680241
0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0.4761689564598599
0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0.4300536807661698
0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.4012965638904533
0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.4455188775816316
0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0.4577839709854601
0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0.4271625789412772
0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0.4302640353390012
0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0.4911842024360052
0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0.4214159061394936
0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0.5390110338582729
0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0.4294167617408272
0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0.5243012137000693
0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0.4528920363967526
0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0.4298595037593639
0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0.4586097027023527
0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0.4466246492705603
0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0.4247585472578391
0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0.4004366000770269
0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0.4005443082274392
0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.4271750988384865
0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0.4597305268327502
0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0.5746755178367112
0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0.4414727583816743
0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0.4546501068814175
0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0.4258985045667979
0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0.4437448848232317
0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0.3970729161973957
0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0.507886238021506
0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0.4308888520738111
0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0.5191166540479432
0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0.4426331354236248
0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0.482069769855624
0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0.5529405604866382
0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0.3658686001302754
0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0.4038596615375983
0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.5042197117185306
0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0.4185257307153444
0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0.4626522437063901
0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0.4343924018340476
0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0.4509747114852864
0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0.4518478136949415
0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0.4679719348673473
0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0.3997457285639314
0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0.445220617280019
0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0.4229621369683409
0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0.4798663223360231
0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0.4009319433597388
0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0.5014820289105637
0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0.4233485238073962
0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0.3989805659171984
0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0.405967546819848
0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0.3606576785532415
0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0.4965167402783635
0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0.3965408533233436
0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0.5383444198222507
0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0.503757892956947
0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0.5979385587591073
0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0.399993611190259
0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0.4370729821480696
0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0.4741095573624024
0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0.5132663001311136
0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0.4979366034878792
0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0.4839781698767931
0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0.5084638417182609
0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0.5511387922174269
0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0.4414784023288268
0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.475724871243651
0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0.4372290244232297
0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0.4111248559315319
0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0.4951081171305141
0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0.454501651640409
0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0.4967009216164609
0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0.5543892238466082
0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0.4688047689116326
0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0.4581287785821064
0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0.4728502836448936
0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0.4637218128721223
0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0.3987339081166855
0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0.4618988435449435
0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0.4609516017061812
0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0.5221363065895821
0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0.4167441634220129
0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0.4068522011656439
0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0.436185043666752
0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0.5008574658792816
0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.5491542274254771
0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0.4348250192515276
0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0.5558541073893484
0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0.4670121256914082
0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0.4026415307337032
0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0.4920149148193381
0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0.44574796503087
0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0.4368956267678334
0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0.3987890895653252
0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0.4563084097923041
0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0.4975754198267206
0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0.5256935261727913
0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0.3956451396311009
0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0.4539314239775758
0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0.4817359526036763
0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0.4640585098465253
0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0.404787591040635
0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0.4293719089108807
0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0.4182262080726577
0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0.4876404702064238
0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0.473386165780617
0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0.4579476280391792
0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0.4321296493531962
0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0.4698711729992071
0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0.4767518463543868
0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0.4613576690200939
0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0.447197912338042
0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0.4762411971102361
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0.4714615440651182
0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0.417307420409242
0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0.4956703633046384
0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0.410137414601077
0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0.4499978391418393
0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0.4567073104911243
0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0.4832722473046847
0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0.3923555694182252
0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0.434384163855236
0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0.4433749009815563
0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0.4915734094550701
0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0.4522686627397602
0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0.4301052790045325
0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0.4724451757391208
0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0.4810820742110181
0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0.5756536740189715
0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0.3666809540829778
0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0.3674537253698751
0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0.4297589500471821
0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0.422337581394835
0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0.3678262669144381
0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0.4381878949921402
0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0.3963688971829896
0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0.4825796201948985
0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0.4431033496848734
0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0.4467666341511154
0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0.389174790541429
0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0.4346972239691291
0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0.4008234259846099
0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0.4053408770820439
0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0.4555057244010393
0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0.438264131903785
0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0.413416368402041
0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0.3963895801019332
0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0.4882023492238607
0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0.4222840435597207
0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0.4973832774125271
0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0.4392884897297412
0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0.5757947998567118
0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0.5268009796321454
0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0.4854074020217189
0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0.3988658209471126
0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0.5248820779486898
0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.4233172469288922
0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0.3943898847451034
0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0.399544915019742
0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0.3900047903464034
0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0.4456070018668182
0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0.4296523645907155
0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0.3955342189598293
0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0.4227437023686779
0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0.4167155402254478
0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0.433419800995196
0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0.4241665798102885
0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0.4852935210237609
0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0.4756118525198034
0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0.4380583161560766
0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0.4056595877774062
0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0.4334263631401805
0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0.4878282835603675
0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0.4560110939032417
0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0.4573858379868615
0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0.4582876405674856
0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0.4771029420414419
0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0.3994131674987444
0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0.4009080087398448
0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0.3900504309206035
0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0.3568619303331962
0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0.43844923941105
0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0.3664084326208954
0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0.4479352858812394
0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0.5099620691322727
0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0.5003211111303274
0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0.4041053158487573
0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0.3889788891426771
0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0.3917036047156859
0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0.4147928724577784
0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0.4558194667999861
0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.4856273440604284
0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0.4556717504348493
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.3754907567609176
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.3782145615137934
0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.3647259519976617
0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0.3676963240451472
0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.3776996556064246
0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0.3785237683169337
0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0.4334291484916512
0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0.4119218596703366
0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.5064817107854793
0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0.4227601486832014
0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0.4072753207729379
0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0.4029132300445623
0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0.3792927873076708
0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0.4113207480028756
0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0.4894872158407026
0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0.4119182847880233
0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.4100683278595239
0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0.3781889692761018
0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0.402242623895476
0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0.4181939753342494
0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.4895128957437979
0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.407255469715685
0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0.4925222878404112
0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0.4876580768874703
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0.4226666931960119
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0.3775435727294466
0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0.36520508319618
0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0.4959174898030392
